"","pertenencia_id","tipo_id","usuario_id","nome","orgao_id","orgao","sigla","fecha_inicio","fecha_termino","atribuicoes","cargo","descricao_cargo","tipo_perfil_pertenencias","tipo_perfil_pertenencias_chave","tipo_exercicio","nome_home","grupo_ativo"
"3352",17457,22,14527,"GABRIELLA GUALBERTO FARIA",1409,"Ministério da Cultura","MinC","26-01-2023",NA,NA,"ASSESSORIA ESPECIAL DE COMUNICAÇÃO SOCIAL","","Agente Público Obrigado - Titular","apo","Titular","GABRIELLA GUALBERTO FARIA (desde 26/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3353",17483,22,14546,"HENILTON PARENTE DE MENEZES",1409,"Ministério da Cultura","MinC","24-01-2023",NA,NA,"SECRETARIA DE ECONOMIA CRIATIVA E FOMENTO CULTURAL","","Agente Público Obrigado - Titular","apo","Titular","HENILTON PARENTE DE MENEZES (desde 24/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3354",26371,22,4867,"JAIME HELENO CORREA DE LISBOA",1409,"Ministério da Cultura","MinC","20-10-2023",NA,NA,"SUBSECRETARIA DE TECONOLOGIA DA INFORMAÇÃO E INOVAÇÃO","","Agente Público Obrigado - Titular","apo","Titular","JAIME HELENO CORREA DE LISBOA (desde 20/10/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3355",17486,22,14548,"Jéferson dos Santos Assumção",1409,"Ministério da Cultura","MinC","01-02-2023",NA,NA,"DIRETORIA DE LIVRO, LEITURA, LITERATURA E BIBLIOTECAS","","Agente Público Obrigado - Titular","apo","Titular","Jéferson dos Santos Assumção (desde 01/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3356",17473,22,14541,"JOAO PAULO PONTES E SILVA",1409,"Ministério da Cultura","MinC","17-02-2023",NA,NA,"DIRETORIA DA POLÍTICA NACIONAL DE CULTURA VIVA","","Agente Público Obrigado - Titular","apo","Titular","JOAO PAULO PONTES E SILVA (desde 17/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3357",17487,22,14549,"JOELMA OLIVEIRA GONZAGA",1409,"Ministério da Cultura","MinC","01-02-2023",NA,NA,"SECRETARIA DO AUDIOVISUAL","","Agente Público Obrigado - Titular","apo","Titular","JOELMA OLIVEIRA GONZAGA (desde 01/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3358",22252,22,18799,"KARINA MIRANDA DA GAMA",1409,"Ministério da Cultura","MinC","31-05-2023",NA,NA,"DIRETORIA DA PROMOÇÃO DA DIVERSIDADE CULTURAL","","Agente Público Obrigado - Titular","apo","Titular","KARINA MIRANDA DA GAMA (desde 31/05/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3359",17462,22,14535,"LETICIA SCHWARZ",1409,"Ministério da Cultura","MinC","15-02-2023",NA,NA,"SUBSECRETARIA DE GESTÃO ESTRATÉGICA","","Agente Público Obrigado - Titular","apo","Titular","LETICIA SCHWARZ (desde 15/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3360",17465,22,14539,"LINDIVALDO OLIVEIRA LEITE JUNIOR",1409,"Ministério da Cultura","MinC","10-02-2023",NA,NA,"DIRETORIA DO SISTEMA NACIONAL DE CULTURA","","Agente Público Obrigado - Titular","apo","Titular","LINDIVALDO OLIVEIRA LEITE JUNIOR (desde 10/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3361",21412,22,17951,"MARCIA HELENA GONCALVES ROLLEMBERG",1409,"Ministério da Cultura","MinC","11-05-2023",NA,NA,"SECRETARIA DE CIDADANIA E DIVERSIDADE CULTURAL","","Agente Público Obrigado - Titular","apo","Titular","MARCIA HELENA GONCALVES ROLLEMBERG (desde 11/05/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3362",16901,22,14172,"Márcio Tavares dos Santos ",1409,"Ministério da Cultura","MinC","01-01-2023",NA,NA,"SECRETÁRIO EXECUTIVO","","Agente Público Obrigado - Titular","apo","Titular","Márcio Tavares dos Santos  (desde 01/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3363",18800,22,14544,"Marcos Alves de Souza",1409,"Ministério da Cultura","MinC","09-01-2023",NA,NA,"SECRETARIA DE DIREITOS AUTORAIS E INTELECTUAIS","","Agente Público Obrigado - Titular","apo","Titular","Marcos Alves de Souza (desde 09/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3364",16097,22,13609,"MARGARETH MENEZES DA PURIFICACAO COSTA",1409,"Ministério da Cultura","MinC","01-01-2023",NA,NA,"MINISTRO DE ESTADO DA CULTURA","","Agente Público Obrigado - Titular","apo","Titular","MARGARETH MENEZES DA PURIFICACAO COSTA (desde 01/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3365",24722,22,15513,"MARIANA BRAGA TEIXEIRA",1409,"Ministério da Cultura","MinC","07-07-2023",NA,NA,"CHEFE DA ASSESSORIA DE PARTICIPAÇÃO SOCIAL E DIVERSIDADE","","Agente Público Obrigado - Titular","apo","Titular","MARIANA BRAGA TEIXEIRA (desde 07/07/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3366",17482,22,14545,"MARISSOL BARBOSA DE SOUZA PINHEIRO",1409,"Ministério da Cultura","MinC","08-02-2023",NA,NA,"DIRETORIA DE GESTÃO COLETIVA DE DIREITOS AUTORAIS","","Agente Público Obrigado - Titular","apo","Titular","MARISSOL BARBOSA DE SOUZA PINHEIRO (desde 08/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3367",17290,22,14428,"NATALETE OLIVEIRA DA SILVA",1409,"Ministério da Cultura","MinC","24-01-2023",NA,NA,"ASSESSOR ESPECIAL DO MINISTRO","","Agente Público Obrigado - Titular","apo","Titular","NATALETE OLIVEIRA DA SILVA (desde 24/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3368",18884,22,15648,"ODECIR LUIZ PRATA DA COSTA",1409,"Ministério da Cultura","MinC","23-02-2023",NA,NA,"DIRETORIA DE FOMENTO INDIRETO","","Agente Público Obrigado - Titular","apo","Titular","ODECIR LUIZ PRATA DA COSTA (desde 23/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3369",17463,22,14536,"ROBERTA CRISTINA MARTINS",1409,"Ministério da Cultura","MinC","07-02-2023",NA,NA,"SECRETARIA DOS COMITÊS DE CULTURA","","Agente Público Obrigado - Titular","apo","Titular","ROBERTA CRISTINA MARTINS (desde 07/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3370",26370,22,22631,"RODRIGO ANTONIO DA SILVA",1409,"Ministério da Cultura","MinC","20-10-2023",NA,NA,"DIRETORIA DE FORMAÇÃO E INOVAÇÃO AUDIOVISUAL","","Agente Público Obrigado - Titular","apo","Titular","RODRIGO ANTONIO DA SILVA (desde 20/10/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3371",18318,22,15196,"SANDRO REGUEIRA SANTOS",1409,"Ministério da Cultura","MinC","08-03-2023",NA,NA,"SUBSECRETARIA DE GESTÃO DE PRESTAÇÃO E TOMADAS DE CONTAS","","Agente Público Obrigado - Titular","apo","Titular","SANDRO REGUEIRA SANTOS (desde 08/03/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3372",22082,22,17944,"SEBASTIAO JOSE SOARES",1409,"Ministério da Cultura","MinC","06-06-2023",NA,NA,"DIRETORIA DA PROMOÇÃO DAS CULTURAS POPULARES","","Agente Público Obrigado - Titular","apo","Titular","SEBASTIAO JOSE SOARES (desde 06/06/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3373",21407,22,17945,"TERESA CRISTINA FERNANDES DE CARVALHO",1409,"Ministério da Cultura","MinC","03-04-2023",NA,NA,"ASSESSOR ESPECIAL DO MINISTRO","","Agente Público Obrigado - Titular","apo","Titular","TERESA CRISTINA FERNANDES DE CARVALHO (desde 03/04/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3374",17485,22,14547,"TERESA CRISTINA ROCHA AZEVEDO DE OLIVEIRA",1409,"Ministério da Cultura","MinC","15-02-2023",NA,NA,"DIRETORIA DE FOMENTO DIRETO","","Agente Público Obrigado - Titular","apo","Titular","TERESA CRISTINA ROCHA AZEVEDO DE OLIVEIRA (desde 15/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3375",17467,22,14540,"THIAGO ROCHA LEANDRO",1409,"Ministério da Cultura","MinC","07-02-2023",NA,NA,"DIRETORIA DE ASSISTÊNCIA TÉCNICA A ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS","","Agente Público Obrigado - Titular","apo","Titular","THIAGO ROCHA LEANDRO (desde 07/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3376",31039,22,25,"ADOLFO ALEIXO DA SILVA JUNIOR",679,"Ministério da Defesa","MD","13-12-2023",NA,"Subchefe da Subchefia de Assuntos  Internacionais - SCAI","SUBCHEFE DA SUBCHEFIA DE ASSUNTOS INTERNACIONAIS","","Agente Público Obrigado - Titular","apo","Titular","ADOLFO ALEIXO DA SILVA JUNIOR (desde 13/12/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3377",811,22,962,"Alessandra Lopes de Pinho Pontes Vianna",679,"Ministério da Defesa","MD","21-09-2022",NA,NA,"SECRETÁRIA ADJUNTA DA SECRETARIA DE ORÇAMENTO E ORGANIZAÇÃO INSTITUCIONAL","","Agente Público Obrigado - Titular","apo","Titular","Alessandra Lopes de Pinho Pontes Vianna (desde 21/09/2022) - APO ativo","Agente Público Obrigado Titular ativo"
"3378",23974,22,20303,"ALEXANDRE DE MELLO BRAGA",679,"Ministério da Defesa","MD","08-05-2023",NA,NA,"DIRETOR DO CENTRO DE APOIO A SISTEMAS LOGÍSTICOS DE DEFESA","","Agente Público Obrigado - Titular","apo","Titular","ALEXANDRE DE MELLO BRAGA (desde 08/05/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3379",32103,22,26048,"ALEXANDRE VERAS VASCONCELOS",679,"Ministério da Defesa","MD","28-02-2024",NA,"Vice-Chefe da Vice Chefia de Educação e Cultura do Estado-Maior Conjunto das Forças Armadas.","VICE-CHEFE DA VICE-CHEFIA DE EDUCAÇÃO E CULTURA","","Agente Público Obrigado - Titular","apo","Titular","ALEXANDRE VERAS VASCONCELOS (desde 28/02/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3380",815,22,968,"ANDRE GUIMARAES RESENDE MARTINS DO VALLE",679,"Ministério da Defesa","MD","21-09-2022",NA,NA,"DIRETOR DO DEPARTAMENTO DE PLANEJAMENTO, ORÇAMENTO E FINANÇAS","","Agente Público Obrigado - Titular","apo","Titular","ANDRE GUIMARAES RESENDE MARTINS DO VALLE (desde 21/09/2022) - APO ativo","Agente Público Obrigado Titular ativo"
"3381",33950,22,27577,"André Gustavo Silveira Guimarães",679,"Ministério da Defesa","MD","31-03-2024",NA,"Subchefe de Logística Estratégica","SUBCHEFE DA SUBCHEFIA DE LOGÍSTICA ESTRATÉGICA","","Agente Público Obrigado - Titular","apo","Titular","André Gustavo Silveira Guimarães (desde 31/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3382",28580,22,24076,"ANDRE LUIZ DE ANDRADE FELIX",679,"Ministério da Defesa","MD","24-11-2023",NA,"Chefe do Gabinete do Estado-Maior Conjunto das Forças Armadas","CHEFE DE GABINETE DO ESTADO-MAIOR CONJUNTO DAS FORÇAS ARMADAS","","Agente Público Obrigado - Titular","apo","Titular","ANDRE LUIZ DE ANDRADE FELIX (desde 24/11/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3383",23405,22,9210,"ARNALDO AUGUSTO DO AMARAL NETO",679,"Ministério da Defesa","MD","19-07-2023",NA,NA,"DIRETOR DO DEPARTAMENTO DE PESSOAL","","Agente Público Obrigado - Titular","apo","Titular","ARNALDO AUGUSTO DO AMARAL NETO (desde 19/07/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3384",33821,22,24048,"ARTHUR FERNANDO BETTEGA CORREA",679,"Ministério da Defesa","MD","31-03-2024",NA,"Chefe de Assuntos Estratégicos do Estado-Maior Conjunto das Forças Armadas","CHEFE DA CHEFIA DE ASSUNTOS ESTRATÉGICOS","","Agente Público Obrigado - Titular","apo","Titular","ARTHUR FERNANDO BETTEGA CORREA (desde 31/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3385",20752,22,2794,"BRUNO FASSHEBER NOVAIS",679,"Ministério da Defesa","MD","04-04-2023",NA,NA,"DIRETOR DO DEPARTAMENTO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO","","Agente Público Obrigado - Titular","apo","Titular","BRUNO FASSHEBER NOVAIS (desde 04/04/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3386",32448,22,26294,"CARLA LYRIO MARTINS",679,"Ministério da Defesa","MD","12-12-2023",NA,"À Escola Superior de Defesa, integrante da estrutura da Chefia de Educação e Cultura, cabe exercer as competências estabelecidas no Decreto nº 10.806, de 23 de setembro de 2021, conforme art. 58 do decreto 11.337/2023.","COMANDANTE DA ESCOLA SUPERIOR DE DEFESA","","Agente Público Obrigado - Titular","apo","Titular","CARLA LYRIO MARTINS (desde 12/12/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3387",33768,22,26612,"Carlos Vinicius Teixeira De Vasconcelos",679,"Ministério da Defesa","MD","31-03-2024",NA,"Diretor do Departamento de Desporto Militar","DIRETOR DO DEPARTAMENTO DE DESPORTO MILITAR","","Agente Público Obrigado - Titular","apo","Titular","Carlos Vinicius Teixeira De Vasconcelos (desde 31/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3388",25306,22,5663,"CINARA WAGNER FREDO",679,"Ministério da Defesa","MD","15-09-2023",NA,NA,"SECRETÁRIA-GERAL ADJUNTA DA SECRETARIA-GERAL","","Agente Público Obrigado - Titular","apo","Titular","CINARA WAGNER FREDO (desde 15/09/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3389",22432,22,4824,"Daniel Dias Pereira",679,"Ministério da Defesa","MD","15-06-2023",NA,NA,"DIRETOR DA DIRETORIA OPERACIONAL","","Agente Público Obrigado - Titular","apo","Titular","Daniel Dias Pereira (desde 15/06/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3390",27592,22,4233,"ERIKA MELISSA OLIVEIRA FRANCA NASSAR",679,"Ministério da Defesa","MD","26-10-2023",NA,NA,"DIRETORA DO DEPARTAMENTO DE ORGANIZAÇÃO E LEGISLAÇÃO","","Agente Público Obrigado - Titular","apo","Titular","ERIKA MELISSA OLIVEIRA FRANCA NASSAR (desde 26/10/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3391",28498,22,24027,"FERNANDO DE LUCA MARQUES DE OLIVEIRA",679,"Ministério da Defesa","MD","24-11-2023",NA,"Subchefe da Subchefia de Política e Estratégia.","SUBCHEFE DA  SUBCHEFIA DE POLÍTICA E ESTRATÉGIA","","Agente Público Obrigado - Titular","apo","Titular","FERNANDO DE LUCA MARQUES DE OLIVEIRA (desde 24/11/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3392",33346,22,27071,"FRANCISCO HUMBERTO MONTENEGRO JUNIOR",679,"Ministério da Defesa","MD","31-03-2024",NA,"Decreto de 28 de março de 2024, publicado em: 28/03/2024 | Edição: 61-A | Seção: 2 - Extra A | Página: 1
Atribuições: assessorar o Chefe do Estado-Maior Conjunto das Forças Armadas nos assuntos relacionados à sua área de atuação.","CHEFE DA CHEFIA DE EDUCAÇÃO E CULTURA","","Agente Público Obrigado - Titular","apo","Titular","FRANCISCO HUMBERTO MONTENEGRO JUNIOR (desde 31/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3393",33974,22,27615,"Franselmo Araujo Costa",679,"Ministério da Defesa","MD","10-04-2024",NA,NA,"CHEFE DE GABINETE DA SECRETARIA-GERAL","","Agente Público Obrigado - Titular","apo","Titular","Franselmo Araujo Costa (desde 10/04/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3394",28493,22,24025,"GILSON ALVES DE ALMEIDA JUNIOR",679,"Ministério da Defesa","MD","01-12-2023",NA,"Secretário de Controle Interno do Ministério da Defesa","SECRETÁRIO DE CONTROLE INTERNO DO MINISTÉRIO DA DEFESA","","Agente Público Obrigado - Titular","apo","Titular","GILSON ALVES DE ALMEIDA JUNIOR (desde 01/12/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3395",822,22,978,"Guilherme Louro Braga",679,"Ministério da Defesa","MD","21-09-2022",NA,NA,"DIRETOR DO DEPARTAMENTO DE ADMINISTRAÇÃO INTERNA","","Agente Público Obrigado - Titular","apo","Titular","Guilherme Louro Braga (desde 21/09/2022) - APO ativo","Agente Público Obrigado Titular ativo"
"3396",25732,22,21983,"HARLEY ANGELO DE MORAES",679,"Ministério da Defesa","MD","30-08-2023",NA,NA,"DIRETOR-GERAL ADJUNTO DO CENTRO GESTOR E OPERACIONAL DO SISTEMA DE PROTEÇÃO DA AMAZÔNIA","","Agente Público Obrigado - Titular","apo","Titular","HARLEY ANGELO DE MORAES (desde 30/08/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3397",20380,22,16940,"HERALDO LUIZ RODRIGUES",679,"Ministério da Defesa","MD","24-04-2023",NA,NA,"SECRETÁRIO DE PESSOAL, SAÚDE, DESPORTO E PROJETOS SOCIAIS","","Agente Público Obrigado - Titular","apo","Titular","HERALDO LUIZ RODRIGUES (desde 24/04/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3398",23432,22,1454,"HERVAL LACERDA ALVES",679,"Ministério da Defesa","MD","19-07-2023",NA,NA,"SECRETÁRIO ADJUNTO DA SECRETARIA DE PESSOAL, SAÚDE, DESPORTO E PROJETOS SOCIAIS","","Agente Público Obrigado - Titular","apo","Titular","HERVAL LACERDA ALVES (desde 19/07/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3399",33707,22,27380,"Ivan Lucas Karpischin",679,"Ministério da Defesa","MD","31-03-2024",NA,"Subcomandante da Escola Superior de Guerra","SUBCOMANDANTE DA ESCOLA SUPERIOR DE GUERRA","","Agente Público Obrigado - Titular","apo","Titular","Ivan Lucas Karpischin (desde 31/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3400",17564,22,14600,"João Roberto Albim Gobert Damasceno ",679,"Ministério da Defesa","MD","15-11-2022",NA,NA,"SUBCHEFE DA SUBCHEFIA DE ORGANISMOS INTERNACIONAIS","","Agente Público Obrigado - Titular","apo","Titular","João Roberto Albim Gobert Damasceno  (desde 15/11/2022) - APO ativo","Agente Público Obrigado Titular ativo"
"3401",33394,22,27131,"José Claudio Oliveira Macedo",679,"Ministério da Defesa","MD","31-03-2024",NA,"Subchefe da Subchefia de Operações","SUBCHEFE DA SUBCHEFIA DE OPERAÇÕES","","Agente Público Obrigado - Titular","apo","Titular","José Claudio Oliveira Macedo (desde 31/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3402",34164,22,972,"JOSE EDUARDO PEREIRA",679,"Ministério da Defesa","MD","31-03-2024",NA,"Chefe de Logística e Mobilização do Estado-Maior Conjunto das Forças Armadas","CHEFE DA CHEFIA DE LOGÍSTICA E MOBILIZAÇÃO","","Agente Público Obrigado - Titular","apo","Titular","JOSE EDUARDO PEREIRA (desde 31/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3403",20876,22,17404,"JOSE LOPES FERNANDES",679,"Ministério da Defesa","MD","20-03-2023",NA,NA,"SUBCHEFE DA SUBCHEFIA DE MOBILIZAÇÃO","","Agente Público Obrigado - Titular","apo","Titular","JOSE LOPES FERNANDES (desde 20/03/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3404",29859,22,24688,"JOSE LUIS ARAUJO DOS SANTOS",679,"Ministério da Defesa","MD","24-11-2023",NA,"Diretor do Departamento de Produtos de Defesa do Ministério da Defesa.","DIRETOR DO DEPARTAMENTO DE PRODUTOS DE DEFESA","","Agente Público Obrigado - Titular","apo","Titular","JOSE LUIS ARAUJO DOS SANTOS (desde 24/11/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3405",14309,22,12403,"JOSE MÚCIO MONTEIRO FILHO",679,"Ministério da Defesa","MD","02-01-2023",NA,NA,"MINISTRO DE ESTADO DA DEFESA","","Agente Público Obrigado - Titular","apo","Titular","JOSE MÚCIO MONTEIRO FILHO (desde 02/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3406",33864,22,16974,"JOSE RICARDO DE MENESES ROCHA",679,"Ministério da Defesa","MD","31-03-2024",NA,"Vic-Chefe de Assuntos Estratégicos","VICE-CHEFE DA VICE-CHEFIA DE ASSUNTOS ESTRATÉGICOS","","Agente Público Obrigado - Titular","apo","Titular","JOSE RICARDO DE MENESES ROCHA (desde 31/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3407",803,22,643,"José Roberto De Moraes Rego Paiva Fernandes Junior",679,"Ministério da Defesa","MD","21-09-2022",NA,NA,"SECRETÁRIO DE ORÇAMENTO E ORGANIZAÇÃO INSTITUCIONAL","","Agente Público Obrigado - Titular","apo","Titular","José Roberto De Moraes Rego Paiva Fernandes Junior (desde 21/09/2022) - APO ativo","Agente Público Obrigado Titular ativo"
"3408",23497,22,14051,"JULIANA RIBEIRO LARENAS",679,"Ministério da Defesa","MD","19-07-2023",NA,NA,"SECRETÁRIA ADJUNTA DA SECRETARIA DE PRODUTOS DE DEFESA","","Agente Público Obrigado - Titular","apo","Titular","JULIANA RIBEIRO LARENAS (desde 19/07/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3409",32097,22,26045,"LUCIANO VALENTIM RECHIUTI",679,"Ministério da Defesa","MD","28-02-2024",NA,"Diretor do Departamento de ciência, Tecnologia e Inovação.","DIRETOR DO DEPARTAMENTO DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO","","Agente Público Obrigado - Titular","apo","Titular","LUCIANO VALENTIM RECHIUTI (desde 28/02/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3410",14352,22,12428,"LUIZ HENRIQUE POCHYLY DA COSTA",679,"Ministério da Defesa","MD","02-01-2023",NA,NA,"SECRETÁRIO-GERAL","","Agente Público Obrigado - Titular","apo","Titular","LUIZ HENRIQUE POCHYLY DA COSTA (desde 02/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3411",34157,22,27776,"Manoel Luiz Pavao Barroso",679,"Ministério da Defesa","MD","31-03-2024",NA,"Vice-Chefe de Logística e Mobilização do do EMCFA","VICE-CHEFE DA VICE-CHEFIA DE LOGÍSTICA E MOBILIZAÇÃO","","Agente Público Obrigado - Titular","apo","Titular","Manoel Luiz Pavao Barroso (desde 31/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3412",33520,22,23844,"Marcelo Arantes Guedon",679,"Ministério da Defesa","MD","31-03-2024",NA,"Vice-Chefe da Vice-Chefia de Operações Conjuntas","VICE-CHEFE DA VICE-CHEFIA DE OPERAÇÕES CONJUNTAS","","Agente Público Obrigado - Titular","apo","Titular","Marcelo Arantes Guedon (desde 31/03/2024) - APO ativo","Agente Público Obrigado Titular ativo"
"3413",23924,22,1318,"MARCELO AZEVEDO DE ANDRADE",679,"Ministério da Defesa","MD","01-08-2023",NA,NA,"CONSULTOR JURÍDICO","","Agente Público Obrigado - Titular","apo","Titular","MARCELO AZEVEDO DE ANDRADE (desde 01/08/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3414",14497,22,12534,"Marcelo Guimarães Dias",679,"Ministério da Defesa","MD","09-01-2023",NA,"Assessor Especial Militar do Ministro de Estado da Defesa.","ASSESSOR(A) ESPECIAL MILITAR DO MINISTRO DA DEFESA - MB","","Agente Público Obrigado - Titular","apo","Titular","Marcelo Guimarães Dias (desde 09/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3415",14692,22,12673,"MARCELO MARTINS PIMENTEL",679,"Ministério da Defesa","MD","13-01-2023",NA,NA,"CHEFE DE GABINETE","","Agente Público Obrigado - Titular","apo","Titular","MARCELO MARTINS PIMENTEL (desde 13/01/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3416",32842,22,26606,"Marcelo Menezes Cardoso",679,"Ministério da Defesa","MD","23-11-2023",NA,"À Escola Superior de Guerra, integrante da estrutura da Chefia de Educação e Cultura, cabe exercer as competências estabelecidas no Decreto nº 5.874, 15 de agosto de 2006.","COMANDANTE DA ESCOLA SUPERIOR DE GUERRA","","Agente Público Obrigado - Titular","apo","Titular","Marcelo Menezes Cardoso (desde 23/11/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3417",20625,22,17162,"Maria Cecilia Barbosa da Silva Conceição",679,"Ministério da Defesa","MD","11-04-2023",NA,NA,"DIRETORA DO DEPARTAMENTO DE SAÚDE E ASSISTÊNCIA SOCIAL","","Agente Público Obrigado - Titular","apo","Titular","Maria Cecilia Barbosa da Silva Conceição (desde 11/04/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3418",5466,22,5555,"Mario Sergio Rodrigues Da Costa",679,"Ministério da Defesa","MD","05-10-2022",NA,"Assessor Especial Militar do Gabinete do Ministro da Defesa.","ASSESSOR(A) ESPECIAL MILITAR DO MINISTRO DA DEFESA - FAB","","Agente Público Obrigado - Titular","apo","Titular","Mario Sergio Rodrigues Da Costa (desde 05/10/2022) - APO ativo","Agente Público Obrigado Titular ativo"
"3419",20814,22,17347,"MAURICIO DE SOUZA BEZERRA",679,"Ministério da Defesa","MD","11-04-2023",NA,NA,"SUBCHEFE DA SUBCHEFIA DE LOGÍSTICA OPERACIONAL","","Agente Público Obrigado - Titular","apo","Titular","MAURICIO DE SOUZA BEZERRA (desde 11/04/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3420",824,22,980,"ODILON MAZZINI JUNIOR",679,"Ministério da Defesa","MD","21-09-2022",NA,NA,"DIRETOR DO DEPARTAMENTO DE ENGENHARIA E SERVIÇOS GERAIS","","Agente Público Obrigado - Titular","apo","Titular","ODILON MAZZINI JUNIOR (desde 21/09/2022) - APO ativo","Agente Público Obrigado Titular ativo"
"3421",797,22,947,"OSWALDO GOMES DOS REIS JUNIOR",679,"Ministério da Defesa","MD","21-09-2022",NA,NA,"CHEFE DE ASSESSORIA ESPECIAL","","Agente Público Obrigado - Titular","apo","Titular","OSWALDO GOMES DOS REIS JUNIOR (desde 21/09/2022) - APO ativo","Agente Público Obrigado Titular ativo"
"3422",16402,22,13785,"PRISCILA LEITE DE MESQUITA",679,"Ministério da Defesa","MD","07-02-2023",NA,NA,"CHEFE DA ASSESSORIA ESPECIAL DE COMUNICAÇÃO SOCIAL","","Agente Público Obrigado - Titular","apo","Titular","PRISCILA LEITE DE MESQUITA (desde 07/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3423",4440,22,4668,"Rafael Pinto Costa",679,"Ministério da Defesa","MD","04-10-2022",NA,NA,"DIRETOR-GERAL DO CENTRO GESTOR E OPERACIONAL DO SISTEMA DE PROTEÇÃO DA AMAZÔNIA","","Agente Público Obrigado - Titular","apo","Titular","Rafael Pinto Costa (desde 04/10/2022) - APO ativo","Agente Público Obrigado Titular ativo"
"3424",15575,22,5191,"Rafaelo Abritta",679,"Ministério da Defesa","MD","03-02-2023",NA,NA,"CHEFE DA ASSESSORIA ESPECIAL DE RELAÇÕES INSTITUCIONAIS","","Agente Público Obrigado - Titular","apo","Titular","Rafaelo Abritta (desde 03/02/2023) - APO ativo","Agente Público Obrigado Titular ativo"
"3425",4486,22,4705,"RENATA BITAR TIVERON",679,"Ministério da Defesa","MD","04-10-2022",NA,NA,"DIRETORA DA DIRETORIA TÉCNICA","","Agente Público Obrigado - Titular","apo","Titular","RENATA BITAR TIVERON (desde 04/10/2022) - APO ativo","Agente Público Obrigado Titular ativo"
